agency_cd,site_no,datetime,Mean SSC (mg/l),Mean SSD (t/d),Mean Qw (cfs)
USGS,8358400,9/30/1967,0,0,0
USGS,8358400,10/1/1967,0,0,0
USGS,8358400,10/2/1967,0,0,0
USGS,8358400,10/3/1967,0,0,0
USGS,8358400,10/4/1967,0,0,1.4
USGS,8358400,10/5/1967,625,19,0
USGS,8358400,10/6/1967,0,0,0
USGS,8358400,10/7/1967,0,0,0
USGS,8358400,10/8/1967,0,0,0
USGS,8358400,10/9/1967,0,0,0
USGS,8358400,10/10/1967,0,0,0
USGS,8358400,10/11/1967,0,0,0
USGS,8358400,10/12/1967,0,0,0
USGS,8358400,10/13/1967,0,0,0
USGS,8358400,10/14/1967,0,0,0
USGS,8358400,10/15/1967,0,0,0
USGS,8358400,10/16/1967,0,0,0
USGS,8358400,10/17/1967,0,0,0
USGS,8358400,10/18/1967,0,0,0
USGS,8358400,10/19/1967,0,0,0
USGS,8358400,10/20/1967,0,0,0
USGS,8358400,10/21/1967,0,0,0
USGS,8358400,10/22/1967,0,0,0
USGS,8358400,10/23/1967,0,0,0
USGS,8358400,10/24/1967,0,0,0
USGS,8358400,10/25/1967,0,0,0
USGS,8358400,10/26/1967,0,0,0
USGS,8358400,10/27/1967,0,0,0
USGS,8358400,10/28/1967,0,0,0
USGS,8358400,10/29/1967,0,0,0
USGS,8358400,10/30/1967,0,0,0
USGS,8358400,10/31/1967,0,0,0
USGS,8358400,11/1/1967,0,0,0
USGS,8358400,11/2/1967,0,0,0
USGS,8358400,11/3/1967,0,0,0
USGS,8358400,11/4/1967,0,0,0
USGS,8358400,11/5/1967,0,0,0
USGS,8358400,11/6/1967,0,0,0
USGS,8358400,11/7/1967,0,0,0
USGS,8358400,11/8/1967,0,0,0
USGS,8358400,11/9/1967,0,0,0
USGS,8358400,11/10/1967,0,0,0
USGS,8358400,11/11/1967,0,0,0
USGS,8358400,11/12/1967,0,0,0
USGS,8358400,11/13/1967,0,0,0
USGS,8358400,11/14/1967,0,0,0
USGS,8358400,11/15/1967,0,0,0
USGS,8358400,11/16/1967,0,0,0
USGS,8358400,11/17/1967,0,0,0
USGS,8358400,11/18/1967,0,0,0
USGS,8358400,11/19/1967,0,0,0
USGS,8358400,11/20/1967,0,0,0
USGS,8358400,11/21/1967,0,0,0
USGS,8358400,11/22/1967,0,0,0
USGS,8358400,11/23/1967,0,0,0
USGS,8358400,11/24/1967,0,0,0
USGS,8358400,11/25/1967,0,0,0
USGS,8358400,11/26/1967,0,0,0
USGS,8358400,11/27/1967,0,0,0
USGS,8358400,11/28/1967,0,0,0
USGS,8358400,11/29/1967,0,0,0
USGS,8358400,11/30/1967,0,0,0
USGS,8358400,12/1/1967,0,0,0
USGS,8358400,12/2/1967,0,0,0
USGS,8358400,12/3/1967,0,0,0
USGS,8358400,12/4/1967,0,0,0
USGS,8358400,12/5/1967,0,0,0
USGS,8358400,12/6/1967,0,0,0
USGS,8358400,12/7/1967,0,0,0
USGS,8358400,12/8/1967,0,0,0
USGS,8358400,12/9/1967,0,0,0
USGS,8358400,12/10/1967,0,0,0
USGS,8358400,12/11/1967,0,0,0
USGS,8358400,12/12/1967,0,0,0
USGS,8358400,12/13/1967,0,0,0
USGS,8358400,12/14/1967,0,0,0
USGS,8358400,12/15/1967,0,0,0
USGS,8358400,12/16/1967,0,0,0
USGS,8358400,12/17/1967,0,0,0
USGS,8358400,12/18/1967,0,0,0
USGS,8358400,12/19/1967,0,0,0
USGS,8358400,12/20/1967,0,0,0
USGS,8358400,12/21/1967,0,0,0
USGS,8358400,12/22/1967,0,0,0
USGS,8358400,12/23/1967,0,0,0
USGS,8358400,12/24/1967,0,0,0
USGS,8358400,12/25/1967,0,0,0
USGS,8358400,12/26/1967,0,0,0
USGS,8358400,12/27/1967,0,0,0
USGS,8358400,12/28/1967,0,0,0
USGS,8358400,12/29/1967,0,0,0
USGS,8358400,12/30/1967,0,0,0
USGS,8358400,12/31/1967,0,0,0
USGS,8358400,1/1/1968,0,0,0
USGS,8358400,1/2/1968,0,0,0
USGS,8358400,1/3/1968,0,0,0
USGS,8358400,1/4/1968,0,0,0
USGS,8358400,1/5/1968,0,0,0
USGS,8358400,1/6/1968,0,0,0
USGS,8358400,1/7/1968,0,0,0
USGS,8358400,1/8/1968,0,0,0
USGS,8358400,1/9/1968,0,0,0
USGS,8358400,1/10/1968,0,0,0
USGS,8358400,1/11/1968,0,0,0
USGS,8358400,1/12/1968,0,0,0
USGS,8358400,1/13/1968,0,0,0
USGS,8358400,1/14/1968,0,0,0
USGS,8358400,1/15/1968,0,0,0
USGS,8358400,1/16/1968,0,0,0
USGS,8358400,1/17/1968,0,0,0
USGS,8358400,1/18/1968,0,0,0
USGS,8358400,1/19/1968,0,0,0
USGS,8358400,1/20/1968,0,0,0
USGS,8358400,1/21/1968,0,0,0
USGS,8358400,1/22/1968,0,0,0
USGS,8358400,1/23/1968,0,0,0
USGS,8358400,1/24/1968,0,0,0
USGS,8358400,1/25/1968,0,0,0
USGS,8358400,1/26/1968,0,0,0
USGS,8358400,1/27/1968,0,0,0
USGS,8358400,1/28/1968,0,0,0
USGS,8358400,1/29/1968,0,0,0
USGS,8358400,1/30/1968,0,0,0
USGS,8358400,1/31/1968,0,0,0
USGS,8358400,2/1/1968,0,0,0
USGS,8358400,2/2/1968,0,0,0
USGS,8358400,2/3/1968,0,0,0
USGS,8358400,2/4/1968,0,0,0
USGS,8358400,2/5/1968,0,0,0
USGS,8358400,2/6/1968,0,0,0
USGS,8358400,2/7/1968,0,0,0
USGS,8358400,2/8/1968,0,0,0
USGS,8358400,2/9/1968,0,0,0
USGS,8358400,2/10/1968,0,0,0
USGS,8358400,2/11/1968,0,0,0
USGS,8358400,2/12/1968,0,0,0
USGS,8358400,2/13/1968,0,0,0
USGS,8358400,2/14/1968,0,0,0
USGS,8358400,2/15/1968,0,0,0
USGS,8358400,2/16/1968,0,0,0
USGS,8358400,2/17/1968,0,0,0
USGS,8358400,2/18/1968,0,0,0
USGS,8358400,2/19/1968,0,0,0
USGS,8358400,2/20/1968,0,0,0
USGS,8358400,2/21/1968,0,0,0
USGS,8358400,2/22/1968,0,0,0
USGS,8358400,2/23/1968,0,0,0
USGS,8358400,2/24/1968,0,0,0
USGS,8358400,2/25/1968,0,0,0
USGS,8358400,2/26/1968,0,0,0
USGS,8358400,2/27/1968,0,0,0
USGS,8358400,2/28/1968,0,0,0
USGS,8358400,2/29/1968,0,,
USGS,8358400,3/1/1968,0,0,0
USGS,8358400,3/2/1968,0,0,0
USGS,8358400,3/3/1968,0,0,0
USGS,8358400,3/4/1968,0,0,0
USGS,8358400,3/5/1968,0,0,0
USGS,8358400,3/6/1968,0,0,0
USGS,8358400,3/7/1968,0,0,0
USGS,8358400,3/8/1968,0,0,0
USGS,8358400,3/9/1968,0,0,0
USGS,8358400,3/10/1968,0,0,0
USGS,8358400,3/11/1968,0,0,0
USGS,8358400,3/12/1968,0,0,0
USGS,8358400,3/13/1968,5630,222,9.1
USGS,8358400,3/14/1968,750,4,1.8
USGS,8358400,3/15/1968,0,0,0
USGS,8358400,3/16/1968,0,0,0
USGS,8358400,3/17/1968,0,0,0
USGS,8358400,3/18/1968,0,0,0
USGS,8358400,3/19/1968,10100,13500,207
USGS,8358400,3/20/1968,6400,1410,56
USGS,8358400,3/21/1968,890,9,2
USGS,8358400,3/22/1968,0,0,0
USGS,8358400,3/23/1968,0,0,0
USGS,8358400,3/24/1968,0,0,0
USGS,8358400,3/25/1968,0,0,0
USGS,8358400,3/26/1968,0,0,0
USGS,8358400,3/27/1968,0,0,0
USGS,8358400,3/28/1968,0,0,0
USGS,8358400,3/29/1968,0,0,0
USGS,8358400,3/30/1968,0,0,0
USGS,8358400,3/31/1968,0,0,0
USGS,8358400,4/1/1968,0,0,0
USGS,8358400,4/2/1968,0,0,0
USGS,8358400,4/3/1968,0,0,0
USGS,8358400,4/4/1968,0,0,0
USGS,8358400,4/5/1968,0,0,0
USGS,8358400,4/6/1968,0,0,0
USGS,8358400,4/7/1968,0,0,0
USGS,8358400,4/8/1968,0,0,0
USGS,8358400,4/9/1968,0,0,0
USGS,8358400,4/10/1968,0,0,0
USGS,8358400,4/11/1968,0,0,0
USGS,8358400,4/12/1968,0,0,0
USGS,8358400,4/13/1968,0,0,0
USGS,8358400,4/14/1968,0,0,0
USGS,8358400,4/15/1968,0,0,0
USGS,8358400,4/16/1968,0,0,0
USGS,8358400,4/17/1968,0,0,0
USGS,8358400,4/18/1968,0,0,0
USGS,8358400,4/19/1968,0,0,0
USGS,8358400,4/20/1968,0,0,0
USGS,8358400,4/21/1968,0,0,0
USGS,8358400,4/22/1968,0,0,0
USGS,8358400,4/23/1968,0,0,0
USGS,8358400,4/24/1968,0,0,0
USGS,8358400,4/25/1968,0,0,0
USGS,8358400,4/26/1968,0,0,0
USGS,8358400,4/27/1968,0,0,0
USGS,8358400,4/28/1968,0,0,0
USGS,8358400,4/29/1968,0,0,0
USGS,8358400,4/30/1968,0,0,0
USGS,8358400,5/1/1968,0,0,0
USGS,8358400,5/2/1968,0,0,0
USGS,8358400,5/3/1968,0,0,0
USGS,8358400,5/4/1968,0,0,0
USGS,8358400,5/5/1968,0,0,0
USGS,8358400,5/6/1968,0,0,0
USGS,8358400,5/7/1968,0,0,0
USGS,8358400,5/8/1968,0,0,0
USGS,8358400,5/9/1968,0,0,0
USGS,8358400,5/10/1968,0,0,0
USGS,8358400,5/11/1968,0,0,0
USGS,8358400,5/12/1968,0,0,0
USGS,8358400,5/13/1968,2900,18000,378
USGS,8358400,5/14/1968,7000,1700,90
USGS,8358400,5/15/1968,12600,20800,555
USGS,8358400,5/16/1968,10000,13000,480
USGS,8358400,5/17/1968,7750,7530,360
USGS,8358400,5/18/1968,6500,4090,233
USGS,8358400,5/19/1968,5580,3220,170
USGS,8358400,5/20/1968,8630,5420,230
USGS,8358400,5/21/1968,6030,3000,160
USGS,8358400,5/22/1968,6000,4210,260
USGS,8358400,5/23/1968,4500,2430,200
USGS,8358400,5/24/1968,7660,6450,277
USGS,8358400,5/25/1968,12500,19200,568
USGS,8358400,5/26/1968,16100,45200,1040
USGS,8358400,5/27/1968,17400,65300,1390
USGS,8358400,5/28/1968,13400,43400,1200
USGS,8358400,5/29/1968,10500,28900,1020
USGS,8358400,5/30/1968,9000,24300,1000
USGS,8358400,5/31/1968,9500,25900,1010
USGS,8358400,6/1/1968,9500,25900,1010
USGS,8358400,6/2/1968,10000,34300,1270
USGS,8358400,6/3/1968,11200,49000,1620
USGS,8358400,6/4/1968,10200,35800,1300
USGS,8358400,6/5/1968,8300,24000,1070
USGS,8358400,6/6/1968,5800,15700,1000
USGS,8358400,6/7/1968,6000,15400,950
USGS,8358400,6/8/1968,6200,15100,900
USGS,8358400,6/9/1968,5200,12600,900
USGS,8358400,6/10/1968,7800,17700,840
USGS,8358400,6/11/1968,5800,10400,664
USGS,8358400,6/12/1968,3400,3930,428
USGS,8358400,6/13/1968,9000,23600,907
USGS,8358400,6/14/1968,6000,14300,880
USGS,8358400,6/15/1968,4700,9770,770
USGS,8358400,6/16/1968,4100,8300,750
USGS,8358400,6/17/1968,6200,12300,735
USGS,8358400,6/18/1968,5000,8640,640
USGS,8358400,6/19/1968,3900,5770,548
USGS,8358400,6/20/1968,2800,3690,488
USGS,8358400,6/21/1968,2800,3450,456
USGS,8358400,6/22/1968,3300,4350,488
USGS,8358400,6/23/1968,5600,10200,676
USGS,8358400,6/24/1968,10000,36700,1360
USGS,8358400,6/25/1968,7000,22900,1210
USGS,8358400,6/26/1968,5800,19300,1230
USGS,8358400,6/27/1968,5600,18600,1230
USGS,8358400,6/28/1968,4000,11900,1100
USGS,8358400,6/29/1968,3800,10300,1000
USGS,8358400,6/30/1968,4000,9720,900
USGS,8358400,7/1/1968,4100,9080,820
USGS,8358400,7/2/1968,2700,2220,305
USGS,8358400,7/3/1968,1900,708,138
USGS,8358400,7/4/1968,1400,265,70
USGS,8358400,7/5/1968,3800,3160,308
USGS,8358400,7/6/1968,3500,3020,320
USGS,8358400,7/7/1968,4200,3900,344
USGS,8358400,7/8/1968,3600,3300,340
USGS,8358400,7/9/1968,2200,1290,218
USGS,8358400,7/10/1968,1600,432,100
USGS,8358400,7/11/1968,1200,162,50
USGS,8358400,7/12/1968,0,0,0
USGS,8358400,7/13/1968,0,0,0
USGS,8358400,7/14/1968,0,0,0
USGS,8358400,7/15/1968,0,0,0
USGS,8358400,7/16/1968,0,0,0
USGS,8358400,7/17/1968,0,0,0
USGS,8358400,7/18/1968,0,0,0
USGS,8358400,7/19/1968,0,0,0
USGS,8358400,7/20/1968,0,0,0
USGS,8358400,7/21/1968,0,0,0
USGS,8358400,7/22/1968,0,0,0
USGS,8358400,7/23/1968,0,0,0
USGS,8358400,7/24/1968,0,0,0
USGS,8358400,7/25/1968,0,0,0
USGS,8358400,7/26/1968,0,0,0
USGS,8358400,7/27/1968,0,0,0
USGS,8358400,7/28/1968,0,0,0
USGS,8358400,7/29/1968,20700,9820,29
USGS,8358400,7/30/1968,98600,29800,112
USGS,8358400,7/31/1968,60000,11300,70
USGS,8358400,8/1/1968,41800,75600,655
USGS,8358400,8/2/1968,90000,554000,2280
USGS,8358400,8/3/1968,91000,564000,2140
USGS,8358400,8/4/1968,52000,180000,1280
USGS,8358400,8/5/1968,44000,181000,1520
USGS,8358400,8/6/1968,42000,236000,2080
USGS,8358400,8/7/1968,37000,222000,2220
USGS,8358400,8/8/1968,41000,325000,2940
USGS,8358400,8/9/1968,54300,380000,2620
USGS,8358400,8/10/1968,42700,229000,1930
USGS,8358400,8/11/1968,27300,139000,1910
USGS,8358400,8/12/1968,20000,173000,3210
USGS,8358400,8/13/1968,44000,447000,3760
USGS,8358400,8/14/1968,37000,419000,4190
USGS,8358400,8/15/1968,39000,397000,3770
USGS,8358400,8/16/1968,42000,390000,3440
USGS,8358400,8/17/1968,26000,181000,2580
USGS,8358400,8/18/1968,19000,121000,2360
USGS,8358400,8/19/1968,14000,89600,2370
USGS,8358400,8/20/1968,10500,55000,1940
USGS,8358400,8/21/1968,8000,33300,1540
USGS,8358400,8/22/1968,7000,24000,1270
USGS,8358400,8/23/1968,6000,18600,1150
USGS,8358400,8/24/1968,10000,24200,895
USGS,8358400,8/25/1968,6200,9240,552
USGS,8358400,8/26/1968,5200,2980,212
USGS,8358400,8/27/1968,18200,23500,328
USGS,8358400,8/28/1968,14500,10200,260
USGS,8358400,8/29/1968,13000,11900,340
USGS,8358400,8/30/1968,28900,52700,520
USGS,8358400,8/31/1968,42900,63200,512
USGS,8358400,9/1/1968,46700,71900,523
USGS,8358400,9/2/1968,4800,2320,179
USGS,8358400,9/3/1968,12000,6190,191
USGS,8358400,9/4/1968,8500,3300,144
USGS,8358400,9/5/1968,6000,1650,102
USGS,8358400,9/6/1968,4500,753,62
USGS,8358400,9/7/1968,14500,10100,165
USGS,8358400,9/8/1968,5500,2520,170
USGS,8358400,9/9/1968,440,140,118
USGS,8358400,9/10/1968,310,114,136
USGS,8358400,9/11/1968,270,92,126
USGS,8358400,9/12/1968,300,102,126
USGS,8358400,9/13/1968,190,56,110
USGS,8358400,9/14/1968,120,30,92
USGS,8358400,9/15/1968,230,63,102
USGS,8358400,9/16/1968,140,45,118
USGS,8358400,9/17/1968,140,42,112
USGS,8358400,9/18/1968,130,33,94
USGS,8358400,9/19/1968,170,34,74
USGS,8358400,9/20/1968,130,31,88
USGS,8358400,9/21/1968,110,24,82
USGS,8358400,9/22/1968,130,25,70
USGS,8358400,9/23/1968,180,38,78
USGS,8358400,9/24/1968,130,24,67
USGS,8358400,9/25/1968,190,31,61
USGS,8358400,9/26/1968,230,34,55
USGS,8358400,9/27/1968,130,17,49
USGS,8358400,9/28/1968,145,18,46
USGS,8358400,9/29/1968,160,18,41
USGS,8358400,9/30/1968,115,12,39
USGS,8358400,10/1/1968,200,22,40
USGS,8358400,10/2/1968,410,42,38
USGS,8358400,10/3/1968,325,28,32
USGS,8358400,10/4/1968,1090,112,38
USGS,8358400,10/5/1968,270,33,45
USGS,8358400,10/6/1968,115,17,55
USGS,8358400,10/7/1968,210,37,66
USGS,8358400,10/8/1968,290,56,72
USGS,8358400,10/9/1968,250,43,63
USGS,8358400,10/10/1968,225,33,54
USGS,8358400,10/11/1968,200,35,64
USGS,8358400,10/12/1968,180,36,74
USGS,8358400,10/13/1968,170,31,67
USGS,8358400,10/14/1968,175,37,78
USGS,8358400,10/15/1968,525,111,78
USGS,8358400,10/16/1968,250,53,78
USGS,8358400,10/17/1968,210,50,88
USGS,8358400,10/18/1968,200,42,78
USGS,8358400,10/19/1968,190,36,70
USGS,8358400,10/20/1968,160,35,80
USGS,8358400,10/21/1968,175,43,90
USGS,8358400,10/22/1968,600,159,98
USGS,8358400,10/23/1968,320,85,98
USGS,8358400,10/24/1968,225,53,88
USGS,8358400,10/25/1968,210,56,98
USGS,8358400,10/26/1968,240,61,94
USGS,8358400,10/27/1968,225,58,96
USGS,8358400,10/28/1968,205,62,112
USGS,8358400,10/29/1968,170,51,112
USGS,8358400,10/30/1968,170,50,110
USGS,8358400,10/31/1968,160,45,104
USGS,8358400,11/1/1968,180,40,82
USGS,8358400,11/2/1968,110,2.9,9.8
USGS,8358400,11/3/1968,6,0.04,0.35
USGS,8358400,11/4/1968,0,0,0
USGS,8358400,11/5/1968,0,0,0
USGS,8358400,11/6/1968,0,0,0
USGS,8358400,11/7/1968,0,0,0
USGS,8358400,11/8/1968,0,0,0
USGS,8358400,11/9/1968,0,0,0
USGS,8358400,11/10/1968,0,0,0
USGS,8358400,11/11/1968,0,0,0
USGS,8358400,11/12/1968,0,0,0
USGS,8358400,11/13/1968,0,0,0
USGS,8358400,11/14/1968,0,0,0
USGS,8358400,11/15/1968,0,0,0
USGS,8358400,11/16/1968,0,0,0
USGS,8358400,11/17/1968,0,0,0
USGS,8358400,11/18/1968,0,0,0
USGS,8358400,11/19/1968,0,0,0
USGS,8358400,11/20/1968,0,0,0
USGS,8358400,11/21/1968,0,0,0
USGS,8358400,11/22/1968,0,0,0
USGS,8358400,11/23/1968,0,0,0
USGS,8358400,11/24/1968,0,0,0
USGS,8358400,11/25/1968,0,0,0
USGS,8358400,11/26/1968,0,0,0
USGS,8358400,11/27/1968,0,0,0
USGS,8358400,11/28/1968,0,0,0
USGS,8358400,11/29/1968,0,0,0
USGS,8358400,11/30/1968,0,0,0
USGS,8358400,12/1/1968,0,0,0
USGS,8358400,12/2/1968,0,0,0
USGS,8358400,12/3/1968,0,0,0
USGS,8358400,12/4/1968,0,0,0
USGS,8358400,12/5/1968,0,0,0
USGS,8358400,12/6/1968,0,0,0
USGS,8358400,12/7/1968,0,0,0
USGS,8358400,12/8/1968,0,0,0
USGS,8358400,12/9/1968,0,0,0
USGS,8358400,12/10/1968,0,0,0
USGS,8358400,12/11/1968,0,0,0
USGS,8358400,12/12/1968,0,0,0
USGS,8358400,12/13/1968,0,0,0
USGS,8358400,12/14/1968,0,0,0
USGS,8358400,12/15/1968,0,0,0
USGS,8358400,12/16/1968,0,0,0
USGS,8358400,12/17/1968,0,0,0
USGS,8358400,12/18/1968,0,0,0
USGS,8358400,12/19/1968,0,0,0
USGS,8358400,12/20/1968,0,0,0
USGS,8358400,12/21/1968,0,0,0
USGS,8358400,12/22/1968,0,0,0
USGS,8358400,12/23/1968,0,0,0
USGS,8358400,12/24/1968,0,0,0
USGS,8358400,12/25/1968,0,0,0
USGS,8358400,12/26/1968,0,0,0
USGS,8358400,12/27/1968,0,0,0
USGS,8358400,12/28/1968,0,0,0
USGS,8358400,12/29/1968,0,0,0
USGS,8358400,12/30/1968,0,0,0
USGS,8358400,12/31/1968,0,0,0
USGS,8358400,1/1/1969,0,0,0
USGS,8358400,1/2/1969,0,0,0
USGS,8358400,1/3/1969,0,0,0
USGS,8358400,1/4/1969,0,0,0
USGS,8358400,1/5/1969,0,0,0
USGS,8358400,1/6/1969,0,0,0
USGS,8358400,1/7/1969,0,0,0
USGS,8358400,1/8/1969,0,0,0
USGS,8358400,1/9/1969,0,0,0
USGS,8358400,1/10/1969,0,0,0
USGS,8358400,1/11/1969,0,0,0
USGS,8358400,1/12/1969,0,0,0
USGS,8358400,1/13/1969,0,0,0
USGS,8358400,1/14/1969,0,0,0
USGS,8358400,1/15/1969,0,0,0
USGS,8358400,1/16/1969,0,0,0
USGS,8358400,1/17/1969,0,0,0
USGS,8358400,1/18/1969,0,0,0
USGS,8358400,1/19/1969,0,0,0
USGS,8358400,1/20/1969,0,0,0
USGS,8358400,1/21/1969,0,0,0
USGS,8358400,1/22/1969,0,0,0
USGS,8358400,1/23/1969,0,0,0
USGS,8358400,1/24/1969,0,0,0
USGS,8358400,1/25/1969,0,0,0
USGS,8358400,1/26/1969,0,0,0
USGS,8358400,1/27/1969,0,0,0
USGS,8358400,1/28/1969,0,0,0
USGS,8358400,1/29/1969,0,0,0
USGS,8358400,1/30/1969,0,0,0
USGS,8358400,1/31/1969,0,0,0
USGS,8358400,2/1/1969,0,0,0
USGS,8358400,2/2/1969,0,0,0
USGS,8358400,2/3/1969,0,0,0
USGS,8358400,2/4/1969,0,0,0
USGS,8358400,2/5/1969,0,0,0
USGS,8358400,2/6/1969,0,0,0
USGS,8358400,2/7/1969,0,0,0
USGS,8358400,2/8/1969,0,0,0
USGS,8358400,2/9/1969,0,0,0
USGS,8358400,2/10/1969,0,0,0
USGS,8358400,2/11/1969,0,0,0
USGS,8358400,2/12/1969,0,0,0
USGS,8358400,2/13/1969,0,0,0
USGS,8358400,2/14/1969,0,0,0
USGS,8358400,2/15/1969,0,0,0
USGS,8358400,2/16/1969,0,0,0
USGS,8358400,2/17/1969,0,0,0
USGS,8358400,2/18/1969,0,0,0
USGS,8358400,2/19/1969,0,0,0
USGS,8358400,2/20/1969,0,0,0
USGS,8358400,2/21/1969,0,0,0
USGS,8358400,2/22/1969,0,0,0
USGS,8358400,2/23/1969,0,0,0
USGS,8358400,2/24/1969,0,0,0
USGS,8358400,2/25/1969,0,0,0
USGS,8358400,2/26/1969,0,0,0
USGS,8358400,2/27/1969,0,0,0
USGS,8358400,2/28/1969,0,0,0
USGS,8358400,3/1/1969,0,0,0
USGS,8358400,3/2/1969,0,0,0
USGS,8358400,3/3/1969,0,0,0
USGS,8358400,3/4/1969,0,0,0
USGS,8358400,3/5/1969,0,0,0
USGS,8358400,3/6/1969,0,0,0
USGS,8358400,3/7/1969,0,0,0
USGS,8358400,3/8/1969,0,0,0
USGS,8358400,3/9/1969,0,0,0
USGS,8358400,3/10/1969,0,0,0
USGS,8358400,3/11/1969,0,0,0
USGS,8358400,3/12/1969,0,0,0
USGS,8358400,3/13/1969,0,0,0
USGS,8358400,3/14/1969,0,0,0
USGS,8358400,3/15/1969,0,0,0
USGS,8358400,3/16/1969,0,0,0
USGS,8358400,3/17/1969,0,0,0
USGS,8358400,3/18/1969,0,0,0
USGS,8358400,3/19/1969,0,0,0
USGS,8358400,3/20/1969,0,0,0
USGS,8358400,3/21/1969,0,0,0
USGS,8358400,3/22/1969,0,0,0
USGS,8358400,3/23/1969,0,0,0
USGS,8358400,3/24/1969,0,0,0
USGS,8358400,3/25/1969,0,0,0
USGS,8358400,3/26/1969,0,0,0
USGS,8358400,3/27/1969,0,0,0
USGS,8358400,3/28/1969,0,0,0
USGS,8358400,3/29/1969,0,0,0
USGS,8358400,3/30/1969,0,0,0
USGS,8358400,3/31/1969,0,0,0
USGS,8358400,4/1/1969,0,0,0
USGS,8358400,4/2/1969,0,0,0
USGS,8358400,4/3/1969,0,0,0
USGS,8358400,4/4/1969,0,0,0
USGS,8358400,4/5/1969,0,0,0
USGS,8358400,4/6/1969,0,0,0
USGS,8358400,4/7/1969,5450,385,17
USGS,8358400,4/8/1969,5680,666,33
USGS,8358400,4/9/1969,700,30,4
USGS,8358400,4/10/1969,0,0,0
USGS,8358400,4/11/1969,2330,82,2.2
USGS,8358400,4/12/1969,6120,9250,152
USGS,8358400,4/13/1969,9000,10200,420
USGS,8358400,4/14/1969,8500,12700,552
USGS,8358400,4/15/1969,5000,4860,360
USGS,8358400,4/16/1969,5800,6830,436
USGS,8358400,4/17/1969,17500,7940,168
USGS,8358400,4/18/1969,8880,7370,269
USGS,8358400,4/19/1969,6800,6100,332
USGS,8358400,4/20/1969,2600,491,70
USGS,8358400,4/21/1969,1700,69,15
USGS,8358400,4/22/1969,0,0,0
USGS,8358400,4/23/1969,0,0,0
USGS,8358400,4/24/1969,2080,1230,71
USGS,8358400,4/25/1969,6400,4130,239
USGS,8358400,4/26/1969,6250,7290,432
USGS,8358400,4/27/1969,7500,13100,648
USGS,8358400,4/28/1969,4400,4700,396
USGS,8358400,4/29/1969,4000,1750,162
USGS,8358400,4/30/1969,3000,389,48
USGS,8358400,5/1/1969,1110,33,8.7
USGS,8358400,5/2/1969,0,0,0
USGS,8358400,5/3/1969,504,38,13
USGS,8358400,5/4/1969,5900,860,54
USGS,8358400,5/5/1969,6100,8370,508
USGS,8358400,5/6/1969,8200,24800,1120
USGS,8358400,5/7/1969,8200,40700,1840
USGS,8358400,5/8/1969,9400,57600,2270
USGS,8358400,5/9/1969,12600,76500,2250
USGS,8358400,5/10/1969,15500,68600,1640
USGS,8358400,5/11/1969,12600,53400,1570
USGS,8358400,5/12/1969,11200,48400,1600
USGS,8358400,5/13/1969,8000,32400,1500
USGS,8358400,5/14/1969,8250,32300,1450
USGS,8358400,5/15/1969,7750,27800,1330
USGS,8358400,5/16/1969,9990,33400,1240
USGS,8358400,5/17/1969,8400,27200,1200
USGS,8358400,5/18/1969,8100,21500,985
USGS,8358400,5/19/1969,6500,14600,830
USGS,8358400,5/20/1969,5500,11400,770
USGS,8358400,5/21/1969,5000,9180,680
USGS,8358400,5/22/1969,6400,12000,692
USGS,8358400,5/23/1969,8500,24600,1070
USGS,8358400,5/24/1969,8250,30500,1370
USGS,8358400,5/25/1969,10500,46800,1650
USGS,8358400,5/26/1969,9500,51800,2020
USGS,8358400,5/27/1969,10100,50400,1850
USGS,8358400,5/28/1969,7750,36600,1750
USGS,8358400,5/29/1969,5700,25400,1650
USGS,8358400,5/30/1969,5100,21900,1590
USGS,8358400,5/31/1969,5500,25100,1690
USGS,8358400,6/1/1969,4500,19000,1560
USGS,8358400,6/2/1969,8200,37000,1670
USGS,8358400,6/3/1969,10100,43600,1600
USGS,8358400,6/4/1969,14400,60300,1550
USGS,8358400,6/5/1969,7600,29300,1430
USGS,8358400,6/6/1969,4810,15600,1200
USGS,8358400,6/7/1969,3900,10100,955
USGS,8358400,6/8/1969,3500,7230,765
USGS,8358400,6/9/1969,4020,6560,604
USGS,8358400,6/10/1969,7500,12300,608
USGS,8358400,6/11/1969,4800,9460,730
USGS,8358400,6/12/1969,8020,26000,1200
USGS,8358400,6/13/1969,6400,20200,1170
USGS,8358400,6/14/1969,6490,16100,920
USGS,8358400,6/15/1969,4800,13600,1050
USGS,8358400,6/16/1969,11900,80300,1840
USGS,8358400,6/17/1969,12800,73300,2120
USGS,8358400,6/18/1969,9000,50100,2060
USGS,8358400,6/19/1969,18700,92900,1840
USGS,8358400,6/20/1969,10000,48600,1800
USGS,8358400,6/21/1969,12900,56800,1630
USGS,8358400,6/22/1969,5700,20800,1350
USGS,8358400,6/23/1969,5300,10300,722
USGS,8358400,6/24/1969,3700,4320,432
USGS,8358400,6/25/1969,3000,1130,140
USGS,8358400,6/26/1969,1100,119,20
USGS,8358400,6/27/1969,0,0,0
USGS,8358400,6/28/1969,0,0,0
USGS,8358400,6/29/1969,0,0,0
USGS,8358400,6/30/1969,0,0,0
USGS,8358400,7/1/1969,0,0,0
USGS,8358400,7/2/1969,0,0,0
USGS,8358400,7/3/1969,0,0,0
